Thu Aug  8 13:26:36 2013		Afterlife	The Magus	White Island
Wed Aug 28 18:23:34 2013	5	Sylvi MacCormac	penny: a process (1998)	Presence III [Disc 2]
Wed Aug 28 18:26:29 2013	5	Thomas Brinkmann	Studio 1 Variationen Gelb	Microscopic Sound
Wed Aug 28 18:30:54 2013	5	Klaus Schulze	Nostalgic Echo: Portrait Of Freud	La Vie Electronique 5 [[Disc 2]]
Wed Aug 28 18:32:59 2013	5	Terre Thaemlitz	Fat Chair	Tranquilizer
Wed Aug 28 18:38:37 2013	5	The Future Sound Of London	Interstat	Lifeforms [Disc 2]
Wed Aug 28 18:39:30 2013	5	Brian Eno	Bria Eno Speaks	Sonora Portraits
Wed Aug 28 18:45:35 2013	5	Morton Feldman	Feldman: Voice, Violin & Piano	Only
Wed Aug 28 18:50:42 2013	5	Harold Budd	Algebra Of Darkness (Album Version)	The White Arcades
Wed Aug 28 18:57:09 2013	5	Michael Tilson Thomas: London Symphony Orchestra	Reich: The Four Sections- 2. Percussion	Reich: The Four Sections, Music For Mallet Instruments, Voices & Organ
Wed Aug 28 18:59:40 2013	5	Max Eastley	Fruit Flies Before The Seance	Solar: A Music Travelogue Volume One
Wed Aug 28 19:06:59 2013	4	Eno, Moebius & Roedelius	Base & Apex	After The Heat
Wed Aug 28 19:11:15 2013	3	Darrin Verhagen	The White Death Part 1	Soft Ash
Wed Aug 28 19:16:23 2013	3	Kronos Quartet	Riley: Salome Dances For Peace- 1. Anthem Of The Great Spirit:	n/a
Wed Aug 28 19:18:35 2013	3	Michael Hoenig	Departure from the Northern Wasteland	Departure from the Northern Wasteland
Wed Aug 28 19:34:54 2013	4	Paul Dresher	Water Dreams	Dresher: Water Dreams / Other Fire / Stone, C.: Hop Ken / Wall Me Do / Demarinis: Kokole / I Want You
Wed Aug 28 19:47:08 2013	6	Gerwin, Thomas	Fontaine de Vaucluse (2001) [ex.]	Presence III [Disc 1]
Wed Aug 28 19:49:59 2013	6	Ban Ben Long [?]	First Coronation /Dai Guan Shi	n/a
Wed Aug 28 19:51:41 2013	5	Michael Matthews	On The Outer Edge (2001)	Presence III [Disc 2]
Wed Aug 28 19:56:41 2013	5	Angus Maclaurin	4th Of July Part II	Glass Music
Wed Aug 28 20:04:08 2013	6	Popol Vuh	Si haJing woChuang ru-Meng pato4	Affensunde
Wed Aug 28 20:12:14 2013	6	Staars	High Skies	360 Degrees- A Foundry Project
Wed Aug 28 20:15:21 2013	7	Ian Chuprun	`I was very safe... in my dream` (1998)	n/a
Wed Aug 28 20:18:08 2013	6	Zsigmond Szathmary	Etude Fur Orgel Nr. 2 Coulee	Music Of Our Time
Wed Aug 28 20:21:22 2013	4	William Winant, Deborah Dietrich, Karen Rosenak, David Abel	Feldman: Rothko Chapel 4	Feldman: Rothko Chapel, Why Patterns?
Wed Aug 28 20:26:09 2013	4	Steven Naylor	Irrashaimase (2000)	Presence III [Disc 2]
Wed Aug 28 20:34:00 2013	5	Cluster & Eno	Schone Hande	Begegnungen
Wed Aug 28 20:36:48 2013	5	Deborah Richards, Piano	Intervalles	Music Of Our Time
Wed Aug 28 20:39:15 2013	6	Tangerine Dream	Sunrise In The Third System	Journey Through A Burning Brain [Disc 1]
Wed Aug 28 20:43:38 2013	6	Jurgen Knieper	Lied Vom Kindsein, 2 (Strophe -Song Of Childhood, Verse 2)	Wings Of Desire: Original Soundtrack
Wed Aug 28 20:44:28 2013	6	Robert Fripp & Brian Eno	Ankaa	The Equatorial Stars
Wed Aug 28 20:51:28 2013	8	Joan La Barbara	Cage: Eight Whiskus	Singing Through
Wed Aug 28 20:55:37 2013	7	Roger Eno	Swimming	Swimming
Wed Aug 28 20:59:15 2013	6	Margaret Leng Tan	Cage: Suite For Toy Piano- Mvt. 3	Cage: The Seasons
Wed Aug 28 21:00:43 2013	6	Material	The End Of Words	A Brief History Of Ambient Volume 1 [Disc 2]
Wed Aug 28 21:04:22 2013	8	Joshua Pierce	Cage: 2 Pastorales- #2	n/a
Wed Aug 28 21:11:24 2013	7	Robert Fripp & The League Of The Crafty Guitarists	Chiara	Show of hands
Wed Aug 28 21:12:26 2013	7	Microstoria	Feld	_Snd
Wed Aug 28 21:17:07 2013	7	Jay Clayton, Joshua Pierce	Cage: She Is Asleep- 1. Duet For Voice & Prepared Piano	Cage: Works For Piano & Prepared Piano, Vol. 1
Wed Aug 28 21:24:17 2013	7	Peter Hill	Messia:Prel/2: Chant d'extase dans un paysage triste	Messiaen-Preludes, Etudes, Canteyodjaya: Hill UNICORN
Wed Aug 28 21:31:47 2013	9	Chas Smith	Albuquerque 5402- A Curse Of Beauty	An Hour Out Of Desert Center
Wed Aug 28 21:39:35 2013	7	Ash International [R.I.P]	`In a Constant State of Rebellion`	n/a
Wed Aug 28 21:40:23 2013	7	Balanescu Quartet	Democracy	Luminitza
Wed Aug 28 21:45:34 2013	7	Larval	Kristen Lavransdatter	2
Wed Aug 28 21:51:22 2013	7	Rick Nance	This Is Not A Model (2001)	Presence III [Disc 2]
Wed Aug 28 21:58:47 2013	7	David Behrman	A Traveller's Dream Journal- Setting A	Leapday Night
Wed Aug 28 22:08:20 2013	6	Wendy Carlos	That's Just It	n/a
Wed Aug 28 22:11:45 2013	7	Ravi Shankar & Philip Glass	Offering	Passages
Wed Aug 28 22:21:15 2013	5	Edgar Froese	NGC 891	Aqua
Wed Aug 28 22:34:28 2013	4	Sylvi MacCormac	penny: a process (1998)	Presence III [Disc 2]
Wed Aug 28 22:37:21 2013	4	Thomas Brinkmann	Studio 1 Variationen Gelb	Microscopic Sound
Wed Aug 28 22:41:51 2013	5	Klaus Schulze	Nostalgic Echo: Portrait Of Freud	La Vie Electronique 5 [[Disc 2]]
Wed Aug 28 22:43:50 2013	5	Terre Thaemlitz	Fat Chair	Tranquilizer
Wed Aug 28 22:49:33 2013	5	The Future Sound Of London	Interstat	Lifeforms [Disc 2]
Wed Aug 28 22:50:22 2013	5	Brian Eno	Bria Eno Speaks	Sonora Portraits
Wed Aug 28 22:56:28 2013	5	Morton Feldman	Feldman: Voice, Violin & Piano	Only
Wed Aug 28 23:01:35 2013	6	Harold Budd	Algebra Of Darkness (Album Version)	The White Arcades
Wed Aug 28 23:08:08 2013	8	Michael Tilson Thomas: London Symphony Orchestra	Reich: The Four Sections- 2. Percussion	Reich: The Four Sections, Music For Mallet Instruments, Voices & Organ
Wed Aug 28 23:10:29 2013	7	Max Eastley	Fruit Flies Before The Seance	Solar: A Music Travelogue Volume One
Wed Aug 28 23:17:52 2013	5	Eno, Moebius & Roedelius	Base & Apex	After The Heat
Wed Aug 28 23:22:07 2013	5	Darrin Verhagen	The White Death Part 1	Soft Ash
Wed Aug 28 23:27:18 2013	5	Kronos Quartet	Riley: Salome Dances For Peace- 1. Anthem Of The Great Spirit:	n/a
Wed Aug 28 23:29:29 2013	5	Michael Hoenig	Departure from the Northern Wasteland	Departure from the Northern Wasteland
Wed Aug 28 23:45:47 2013	5	Paul Dresher	Water Dreams	Dresher: Water Dreams / Other Fire / Stone, C.: Hop Ken / Wall Me Do / Demarinis: Kokole / I Want You
Wed Aug 28 23:57:58 2013	5	Gerwin, Thomas	Fontaine de Vaucluse (2001) [ex.]	Presence III [Disc 1]
Thu Aug 29 00:00:53 2013	5	Ban Ben Long [?]	First Coronation /Dai Guan Shi	n/a
Thu Aug 29 00:02:35 2013	5	Michael Matthews	On The Outer Edge (2001)	Presence III [Disc 2]
Thu Aug 29 00:07:33 2013	4	Angus Maclaurin	4th Of July Part II	Glass Music
Thu Aug 29 00:15:07 2013	3	Popol Vuh	Si haJing woChuang ru-Meng pato4	Affensunde
Thu Aug 29 00:23:07 2013	4	Staars	High Skies	360 Degrees- A Foundry Project
Thu Aug 29 00:26:16 2013	4	Ian Chuprun	`I was very safe... in my dream` (1998)	n/a
Thu Aug 29 00:29:05 2013	3	Zsigmond Szathmary	Etude Fur Orgel Nr. 2 Coulee	Music Of Our Time
Thu Aug 29 00:32:16 2013	2	William Winant, Deborah Dietrich, Karen Rosenak, David Abel	Feldman: Rothko Chapel 4	Feldman: Rothko Chapel, Why Patterns?
Thu Aug 29 00:37:01 2013	2	Steven Naylor	Irrashaimase (2000)	Presence III [Disc 2]
Thu Aug 29 00:44:53 2013	2	Cluster & Eno	Schone Hande	Begegnungen
Thu Aug 29 00:47:40 2013	2	Deborah Richards, Piano	Intervalles	Music Of Our Time
Thu Aug 29 00:50:17 2013	2	Tangerine Dream	Sunrise In The Third System	Journey Through A Burning Brain [Disc 1]
Thu Aug 29 00:54:29 2013	3	Jurgen Knieper	Lied Vom Kindsein, 2 (Strophe -Song Of Childhood, Verse 2)	Wings Of Desire: Original Soundtrack
Thu Aug 29 00:55:23 2013	3	Robert Fripp & Brian Eno	Ankaa	The Equatorial Stars
Thu Aug 29 01:02:22 2013	4	Joan La Barbara	Cage: Eight Whiskus	Singing Through
Thu Aug 29 01:06:29 2013	3	Roger Eno	Swimming	Swimming
Thu Aug 29 01:10:09 2013	3	Margaret Leng Tan	Cage: Suite For Toy Piano- Mvt. 3	Cage: The Seasons
Thu Aug 29 01:11:34 2013	2	Material	The End Of Words	A Brief History Of Ambient Volume 1 [Disc 2]
Thu Aug 29 01:15:17 2013	1	Joshua Pierce	Cage: 2 Pastorales- #2	n/a
Thu Aug 29 01:22:16 2013	2	Robert Fripp & The League Of The Crafty Guitarists	Chiara	Show of hands
Thu Aug 29 01:23:21 2013	2	Microstoria	Feld	_Snd
Thu Aug 29 01:28:01 2013	3	Jay Clayton, Joshua Pierce	Cage: She Is Asleep- 1. Duet For Voice & Prepared Piano	Cage: Works For Piano & Prepared Piano, Vol. 1
Thu Aug 29 01:35:07 2013	2	Peter Hill	Messia:Prel/2: Chant d'extase dans un paysage triste	Messiaen-Preludes, Etudes, Canteyodjaya: Hill UNICORN
Thu Aug 29 01:42:43 2013	2	Chas Smith	Albuquerque 5402- A Curse Of Beauty	An Hour Out Of Desert Center
Thu Aug 29 01:50:29 2013	3	Ash International [R.I.P]	`In a Constant State of Rebellion`	n/a
Thu Aug 29 01:51:17 2013	3	Balanescu Quartet	Democracy	Luminitza
Thu Aug 29 01:56:23 2013	2	Larval	Kristen Lavransdatter	2
Thu Aug 29 02:02:14 2013	3	Rick Nance	This Is Not A Model (2001)	Presence III [Disc 2]
Thu Aug 29 02:09:39 2013	4	David Behrman	A Traveller's Dream Journal- Setting A	Leapday Night
Thu Aug 29 02:19:15 2013	3	Wendy Carlos	That's Just It	n/a
Thu Aug 29 02:22:38 2013	3	Ravi Shankar & Philip Glass	Offering	Passages
Thu Aug 29 02:32:14 2013	2	Edgar Froese	NGC 891	Aqua
Thu Aug 29 02:45:21 2013	3	Sylvi MacCormac	penny: a process (1998)	Presence III [Disc 2]
Thu Aug 29 02:48:16 2013	3	Thomas Brinkmann	Studio 1 Variationen Gelb	Microscopic Sound
Thu Aug 29 02:52:41 2013	3	Klaus Schulze	Nostalgic Echo: Portrait Of Freud	La Vie Electronique 5 [[Disc 2]]
Thu Aug 29 02:54:49 2013	3	Terre Thaemlitz	Fat Chair	Tranquilizer
Thu Aug 29 03:00:27 2013	3	The Future Sound Of London	Interstat	Lifeforms [Disc 2]
Thu Aug 29 03:01:19 2013	3	Brian Eno	Bria Eno Speaks	Sonora Portraits
Thu Aug 29 03:07:20 2013	3	Morton Feldman	Feldman: Voice, Violin & Piano	Only
Thu Aug 29 03:12:30 2013	3	Harold Budd	Algebra Of Darkness (Album Version)	The White Arcades
Thu Aug 29 03:18:54 2013	3	Michael Tilson Thomas: London Symphony Orchestra	Reich: The Four Sections- 2. Percussion	Reich: The Four Sections, Music For Mallet Instruments, Voices & Organ
Thu Aug 29 03:21:26 2013	3	Max Eastley	Fruit Flies Before The Seance	Solar: A Music Travelogue Volume One
Thu Aug 29 03:28:52 2013	2	Eno, Moebius & Roedelius	Base & Apex	After The Heat
Thu Aug 29 03:33:02 2013	2	Darrin Verhagen	The White Death Part 1	Soft Ash
Thu Aug 29 03:38:09 2013	2	Kronos Quartet	Riley: Salome Dances For Peace- 1. Anthem Of The Great Spirit:	n/a
Thu Aug 29 03:40:20 2013	3	Michael Hoenig	Departure from the Northern Wasteland	Departure from the Northern Wasteland
Thu Aug 29 03:56:44 2013	3	Paul Dresher	Water Dreams	Dresher: Water Dreams / Other Fire / Stone, C.: Hop Ken / Wall Me Do / Demarinis: Kokole / I Want You
Thu Aug 29 04:08:48 2013	3	Gerwin, Thomas	Fontaine de Vaucluse (2001) [ex.]	Presence III [Disc 1]
Thu Aug 29 04:11:51 2013	3	Ban Ben Long [?]	First Coronation /Dai Guan Shi	n/a
Thu Aug 29 04:13:35 2013	3	Michael Matthews	On The Outer Edge (2001)	Presence III [Disc 2]
Thu Aug 29 04:18:23 2013	3	Angus Maclaurin	4th Of July Part II	Glass Music
Thu Aug 29 04:25:55 2013	3	Popol Vuh	Si haJing woChuang ru-Meng pato4	Affensunde
Thu Aug 29 04:34:08 2013	3	Staars	High Skies	360 Degrees- A Foundry Project
Thu Aug 29 04:37:13 2013	3	Ian Chuprun	`I was very safe... in my dream` (1998)	n/a
Thu Aug 29 04:39:59 2013	3	Zsigmond Szathmary	Etude Fur Orgel Nr. 2 Coulee	Music Of Our Time
Thu Aug 29 04:43:08 2013	3	William Winant, Deborah Dietrich, Karen Rosenak, David Abel	Feldman: Rothko Chapel 4	Feldman: Rothko Chapel, Why Patterns?
Thu Aug 29 04:47:50 2013	3	Steven Naylor	Irrashaimase (2000)	Presence III [Disc 2]
Thu Aug 29 04:55:43 2013	3	Cluster & Eno	Schone Hande	Begegnungen
Thu Aug 29 04:58:38 2013	4	Deborah Richards, Piano	Intervalles	Music Of Our Time
Thu Aug 29 05:01:07 2013	4	Tangerine Dream	Sunrise In The Third System	Journey Through A Burning Brain [Disc 1]
Thu Aug 29 05:05:31 2013	4	Jurgen Knieper	Lied Vom Kindsein, 2 (Strophe -Song Of Childhood, Verse 2)	Wings Of Desire: Original Soundtrack
Thu Aug 29 05:06:18 2013	4	Robert Fripp & Brian Eno	Ankaa	The Equatorial Stars
Thu Aug 29 05:13:14 2013	3	Joan La Barbara	Cage: Eight Whiskus	Singing Through
Thu Aug 29 05:17:29 2013	3	Jeff Greinke	Low Ceiling	A Sombient Collection- The Throne Of Drones
Thu Aug 29 05:21:59 2013	3	Rosalind Bevan, Yvar Mikashoff, Ole Orsted	Stockhausen: Mantra- 3. 06', 38'	Stockhausen: Mantra
Thu Aug 29 05:26:44 2013	3	Loop Guru	...Zen Bowls	The Fountains Of Paradise
Thu Aug 29 05:29:50 2013	3	Jon Hassell	Gift Of Fire	A Brief History Of Ambient Volume 1 [Disc 2]
Thu Aug 29 05:34:26 2013	3	Terre Thaemlitz	Hovering Glows	Tranquilizer
Thu Aug 29 05:43:36 2013	4	David Behrman	Leapday Night- Scene 1	Leapday Night
Thu Aug 29 05:49:38 2013	5	Joshua Pierce	Sonata #9	n/a
Thu Aug 29 05:53:29 2013	4	David Borden	Fireflies	Cayuga Night Music
Thu Aug 29 06:01:43 2013	5	Amadinda Percussion Group	Doll's House Story	Amadinda
Thu Aug 29 06:13:49 2013	4	Angus Maclaurin	Secret Handshake Part I	Glass Music
Thu Aug 29 06:17:55 2013	4	Paul Bowles	Baptism of Solitude	Baptism of Solitude
Thu Aug 29 06:21:31 2013	5	Pascale Trudel	Soleil qui inonde mes mains (2000)	Presence III [Disc 2]
Thu Aug 29 06:25:48 2013	5	David Berezan	In A Cold Light (2001)	Presence III [Disc 1]
Thu Aug 29 06:28:32 2013	4	Dennis Russell Davies: American Composers Orchestra	Cage: The Seasons- 3. Summer	Cage: The Seasons
Thu Aug 29 06:34:19 2013	5	Kronos Quartet	Riley: Salome Dances For Peace: Half-Wolf Dances Mad In Moonlig	n/a
Thu Aug 29 06:42:13 2013	4	Laraaji	The Dance No 1	Ambient 3: Day Of Radiance
Thu Aug 29 06:51:15 2013	5	Ryuichi Sakamoto	Milan, 1909	Soundbytes
Thu Aug 29 06:55:30 2013	4	David Tanenbaum	Fast (Electric Counterpoint)	Acoustic Counterpoint
Thu Aug 29 07:02:22 2013	3	Tangerine Dream	Fauni-Gena	The Collection
Thu Aug 29 07:12:40 2013	4	Vir Unis & Saul Stokes	Thermal Transfer	Thermal Transfer
Thu Aug 29 07:21:10 2013	5	Popol Vuh	Si haJing woChuang ru-Meng pato49	Affensunde
Thu Aug 29 07:28:11 2013	6	Bill Nelson	Infernal Regions	Map Of Dreams
Thu Aug 29 07:32:02 2013	6	Ian Chuprun	Duet [for headphones]	DISContact! II [Disc 1]
Thu Aug 29 07:34:27 2013	6	Mother Mallard	The Continuing Story of Counterpoint, Part 5	The Continuing Story of Counterpoint, Part 5-8
Thu Aug 29 07:42:39 2013	5	Sherri Jones, Piano	Suite Dansante En Jazz	Music Of Our Time
Thu Aug 29 07:45:10 2013	5	Peeter Vahi	Fugue And Hymn	Electroshock Presents: Electroacoustic Music- Volume V
Thu Aug 29 07:54:17 2013	3	Rundfunkorchester Berlin with Hans-Dieter Baum	Palillos Y Panderetas	Music Of Our Time
Thu Aug 29 07:58:19 2013	3	J.A. Deane	Liquid Time	Nomad
Thu Aug 29 08:05:25 2013	3	Adgar Froese	Panorphelia	A Brief History Of Ambient Volume 1 [Disc 2]
Thu Aug 29 08:13:55 2013	4	Brian Eno	Markgraph	The Shutov Assembly
Thu Aug 29 08:17:19 2013	3	Steve Reich	Music For Mallet Instruments, Voices And Organ	Another Look At The Counterpoint
Thu Aug 29 08:32:58 2013	3	Hans Joachim Roedelius	Mein Freund Farouk	Wenn Der Sudwind Weht
Thu Aug 29 08:37:07 2013	3	Beverley Johnston	Angels	Impact
Thu Aug 29 08:48:34 2013	5	Stephen Drury	Cage: Music For Two	Complete John Cage Edition, Vol. 13- The Piano Works 1
Thu Aug 29 09:18:10 2013	5	Joan La Barbara	Cage: Eight Whiskus	Singing Through
Thu Aug 29 09:22:11 2013	4	Jeff Greinke	Low Ceiling	A Sombient Collection- The Throne Of Drones
Thu Aug 29 09:26:49 2013	4	Rosalind Bevan, Yvar Mikashoff, Ole Orsted	Stockhausen: Mantra- 3. 06', 38'	Stockhausen: Mantra
Thu Aug 29 09:31:35 2013	4	Loop Guru	...Zen Bowls	The Fountains Of Paradise
Thu Aug 29 09:34:35 2013	4	Jon Hassell	Gift Of Fire	A Brief History Of Ambient Volume 1 [Disc 2]
Thu Aug 29 09:39:11 2013	4	Terre Thaemlitz	Hovering Glows	Tranquilizer
Thu Aug 29 09:48:23 2013	4	David Behrman	Leapday Night- Scene 1	Leapday Night
Thu Aug 29 09:54:23 2013	5	Joshua Pierce	Sonata #9	n/a
Thu Aug 29 09:58:11 2013	5	David Borden	Fireflies	Cayuga Night Music
Thu Aug 29 10:06:22 2013	5	Amadinda Percussion Group	Doll's House Story	Amadinda
Thu Aug 29 10:18:30 2013	4	Angus Maclaurin	Secret Handshake Part I	Glass Music
Thu Aug 29 10:22:44 2013	4	Paul Bowles	Baptism of Solitude	Baptism of Solitude
Thu Aug 29 10:26:24 2013	3	Pascale Trudel	Soleil qui inonde mes mains (2000)	Presence III [Disc 2]
Thu Aug 29 10:30:35 2013	4	David Berezan	In A Cold Light (2001)	Presence III [Disc 1]
Thu Aug 29 10:33:22 2013	3	Dennis Russell Davies: American Composers Orchestra	Cage: The Seasons- 3. Summer	Cage: The Seasons
Thu Aug 29 10:39:09 2013	3	Kronos Quartet	Riley: Salome Dances For Peace: Half-Wolf Dances Mad In Moonlig	n/a
Thu Aug 29 10:46:57 2013	3	Laraaji	The Dance No 1	Ambient 3: Day Of Radiance
Thu Aug 29 10:56:01 2013	3	Ryuichi Sakamoto	Milan, 1909	Soundbytes
Thu Aug 29 11:00:25 2013	4	David Tanenbaum	Fast (Electric Counterpoint)	Acoustic Counterpoint
Thu Aug 29 11:07:07 2013	3	Tangerine Dream	Fauni-Gena	The Collection
Thu Aug 29 11:17:28 2013	3	Vir Unis & Saul Stokes	Thermal Transfer	Thermal Transfer
Thu Aug 29 11:25:49 2013	2	Popol Vuh	Si haJing woChuang ru-Meng pato49	Affensunde
Thu Aug 29 11:32:55 2013	2	Bill Nelson	Infernal Regions	Map Of Dreams
Thu Aug 29 11:36:50 2013	2	Ian Chuprun	Duet [for headphones]	DISContact! II [Disc 1]
Thu Aug 29 11:39:10 2013	2	Mother Mallard	The Continuing Story of Counterpoint, Part 5	The Continuing Story of Counterpoint, Part 5-8
Thu Aug 29 11:47:23 2013	3	Sherri Jones, Piano	Suite Dansante En Jazz	Music Of Our Time
Thu Aug 29 11:50:10 2013	3	Peeter Vahi	Fugue And Hymn	Electroshock Presents: Electroacoustic Music- Volume V
Thu Aug 29 11:59:07 2013	3	Rundfunkorchester Berlin with Hans-Dieter Baum	Palillos Y Panderetas	Music Of Our Time
Thu Aug 29 12:03:11 2013	2	J.A. Deane	Liquid Time	Nomad
Thu Aug 29 12:10:14 2013	3	Adgar Froese	Panorphelia	A Brief History Of Ambient Volume 1 [Disc 2]
Thu Aug 29 12:18:38 2013	3	Brian Eno	Markgraph	The Shutov Assembly
Thu Aug 29 12:22:09 2013	3	Steve Reich	Music For Mallet Instruments, Voices And Organ	Another Look At The Counterpoint
Thu Aug 29 12:37:46 2013	2	Hans Joachim Roedelius	Mein Freund Farouk	Wenn Der Sudwind Weht
Thu Aug 29 12:41:54 2013	2	Beverley Johnston	Angels	Impact
Thu Aug 29 12:53:18 2013	2	Stephen Drury	Cage: Music For Two	Complete John Cage Edition, Vol. 13- The Piano Works 1
Thu Aug 29 13:22:52 2013	3	Joan La Barbara	Cage: Eight Whiskus	Singing Through
Thu Aug 29 13:26:59 2013	2	Jeff Greinke	Low Ceiling	A Sombient Collection- The Throne Of Drones
Thu Aug 29 13:31:39 2013	2	Rosalind Bevan, Yvar Mikashoff, Ole Orsted	Stockhausen: Mantra- 3. 06', 38'	Stockhausen: Mantra
Thu Aug 29 13:36:22 2013	3	Loop Guru	...Zen Bowls	The Fountains Of Paradise
Thu Aug 29 13:39:23 2013	2	Jon Hassell	Gift Of Fire	A Brief History Of Ambient Volume 1 [Disc 2]
Thu Aug 29 13:43:59 2013	3	Terre Thaemlitz	Hovering Glows	Tranquilizer
Thu Aug 29 13:53:11 2013	2	David Behrman	Leapday Night- Scene 1	Leapday Night
Thu Aug 29 13:59:08 2013	3	Joshua Pierce	Sonata #9	n/a
Thu Aug 29 14:02:58 2013	3	David Borden	Fireflies	Cayuga Night Music
Thu Aug 29 14:11:09 2013	3	Amadinda Percussion Group	Doll's House Story	Amadinda
Thu Aug 29 14:23:15 2013	3	Angus Maclaurin	Secret Handshake Part I	Glass Music
Thu Aug 29 14:27:28 2013	5	Paul Bowles	Baptism of Solitude	Baptism of Solitude
Thu Aug 29 14:31:10 2013	4	Pascale Trudel	Soleil qui inonde mes mains (2000)	Presence III [Disc 2]
Thu Aug 29 14:35:25 2013	4	David Berezan	In A Cold Light (2001)	Presence III [Disc 1]
Thu Aug 29 14:38:07 2013	4	Dennis Russell Davies: American Composers Orchestra	Cage: The Seasons- 3. Summer	Cage: The Seasons
Thu Aug 29 14:43:54 2013	4	Kronos Quartet	Riley: Salome Dances For Peace: Half-Wolf Dances Mad In Moonlig	n/a
Thu Aug 29 14:51:46 2013	4	Laraaji	The Dance No 1	Ambient 3: Day Of Radiance
Thu Aug 29 15:00:48 2013	4	Ryuichi Sakamoto	Milan, 1909	Soundbytes
Thu Aug 29 15:05:07 2013	2	David Tanenbaum	Fast (Electric Counterpoint)	Acoustic Counterpoint
Thu Aug 29 15:11:51 2013	2	Tangerine Dream	Fauni-Gena	The Collection
Thu Aug 29 15:22:08 2013	2	Vir Unis & Saul Stokes	Thermal Transfer	Thermal Transfer
Thu Aug 29 15:30:38 2013	2	Popol Vuh	Si haJing woChuang ru-Meng pato49	Affensunde
Thu Aug 29 15:37:41 2013	3	Bill Nelson	Infernal Regions	Map Of Dreams
Thu Aug 29 15:41:35 2013	3	Ian Chuprun	Duet [for headphones]	DISContact! II [Disc 1]
Thu Aug 29 15:43:57 2013	3	Mother Mallard	The Continuing Story of Counterpoint, Part 5	The Continuing Story of Counterpoint, Part 5-8
Thu Aug 29 15:52:09 2013	3	Sherri Jones, Piano	Suite Dansante En Jazz	Music Of Our Time
Thu Aug 29 15:54:49 2013	4	Peeter Vahi	Fugue And Hymn	Electroshock Presents: Electroacoustic Music- Volume V
Thu Aug 29 16:03:47 2013	3	Rundfunkorchester Berlin with Hans-Dieter Baum	Palillos Y Panderetas	Music Of Our Time
Thu Aug 29 16:07:50 2013	3	J.A. Deane	Liquid Time	Nomad
Thu Aug 29 16:15:01 2013	3	Adgar Froese	Panorphelia	A Brief History Of Ambient Volume 1 [Disc 2]
Thu Aug 29 16:23:26 2013	3	Brian Eno	Markgraph	The Shutov Assembly
Thu Aug 29 16:26:49 2013	4	Steve Reich	Music For Mallet Instruments, Voices And Organ	Another Look At The Counterpoint
Thu Aug 29 16:42:32 2013	4	Hans Joachim Roedelius	Mein Freund Farouk	Wenn Der Sudwind Weht
Thu Aug 29 16:46:39 2013	4	Beverley Johnston	Angels	Impact
Thu Aug 29 16:58:09 2013	3	Stephen Drury	Cage: Music For Two	Complete John Cage Edition, Vol. 13- The Piano Works 1
Thu Aug 29 17:27:35 2013	4	Joan La Barbara	Cage: Eight Whiskus	Singing Through
Thu Aug 29 17:31:50 2013	4	Jeff Greinke	Low Ceiling	A Sombient Collection- The Throne Of Drones
Thu Aug 29 17:36:24 2013	4	Rosalind Bevan, Yvar Mikashoff, Ole Orsted	Stockhausen: Mantra- 3. 06', 38'	Stockhausen: Mantra
Thu Aug 29 17:41:08 2013	4	Loop Guru	...Zen Bowls	The Fountains Of Paradise
Thu Aug 29 17:44:08 2013	4	Jon Hassell	Gift Of Fire	A Brief History Of Ambient Volume 1 [Disc 2]
Thu Aug 29 17:48:47 2013	4	Terre Thaemlitz	Hovering Glows	Tranquilizer
Thu Aug 29 17:57:53 2013	3	David Behrman	Leapday Night- Scene 1	Leapday Night
Thu Aug 29 18:03:58 2013	2	Joshua Pierce	Sonata #9	n/a
Thu Aug 29 18:07:44 2013	2	David Borden	Fireflies	Cayuga Night Music
Thu Aug 29 18:16:00 2013	2	Amadinda Percussion Group	Doll's House Story	Amadinda
Thu Aug 29 18:28:06 2013	2	Angus Maclaurin	Secret Handshake Part I	Glass Music
Thu Aug 29 18:32:14 2013	2	Paul Bowles	Baptism of Solitude	Baptism of Solitude
