Mon Dec  1 00:01:48 2014	99	Ghostland Observatory	Midnight Voyage	Ghostland
Sun Dec 28 15:08:47 2014	95	Sebastian	Arabest	Total
Sun Dec 28 15:11:56 2014	95	Madeon	Icarus (Live Version)	The City
Sun Dec 28 15:17:07 2014	93	Roy Two Thousand	Sugar Candy Girl	roy two thousand 03
Sun Dec 28 15:20:40 2014	91	Stars	The Beginning After The End	In Our Bedroom After The War
Sun Dec 28 15:23:06 2014	90	Capital Cities	Chartreuse	In A Tidal Wave Of Mystery
Sun Dec 28 15:26:31 2014	97	Data	One In A Million	Singles
Sun Dec 28 15:30:24 2014	99	Lo-Fi-Fnk	Want U	CREAMTEAM.TV
Sun Dec 28 15:35:43 2014	97	Porno Mathematics	Zelda Bitches	Pro's and Condoms
Sun Dec 28 15:39:24 2014	99	Chromeo	Hot Mess	Business Casual (Deluxe Edition)
Sun Dec 28 15:42:57 2014	97	Yacht	We Have All We've Ever Wanted	See Mystery Lights
Sun Dec 28 15:46:50 2014	92	Grimes	Nightmusic (Feat. Majical Cloudz)	Visions
Sun Dec 28 15:51:30 2014	94	Cassettes Won't Listen	Perfect Day	EVINSPACEY
Sun Dec 28 15:55:40 2014	94	James & Evander	Dro	This Isn't the Beginning of Anything
Sun Dec 28 16:00:24 2014	97	Lcd Soundsystem	North American Scum	Sound Of Silver
Sun Dec 28 16:05:41 2014	96	Ratatat	Sunblocks	LP4 [Vinyl]
Sun Dec 28 16:09:07 2014	97	Original Hamster	Apet 8	n/a
Sun Dec 28 16:14:26 2014	91	Lykke Li	Complaint Department	Youth Novels
Sun Dec 28 16:18:30 2014	95	Dragonette	Untouchable	Bodyparts
Sun Dec 28 16:22:19 2014	91	Hot Chip	Thieves In The Night	One Life Stand
Sun Dec 28 16:28:18 2014	91	Lali Puna	Move On	Silver Light
Sun Dec 28 16:32:31 2014	87	Hey Young Believer	10 9 8	Invisible by Day
Sun Dec 28 16:37:17 2014	88	Css	Honey	Planta
Sun Dec 28 16:41:07 2014	86	Butterfly Bones	Xoxo	Pretty Feelings
Sun Dec 28 16:46:17 2014	90	Snowden	Black Eyes (Le Castle Vania Remix)	Fuel of the Celebration - The Remixes
Sun Dec 28 16:50:34 2014	91	Malbec	Free	The Answering Machine
Sun Dec 28 16:55:15 2014	93	Blackbird Blackbird	Feel It In My Bones (Instrumental)	Tangerine Sky
Sun Dec 28 16:58:58 2014	96	Phoenix	(You Can't Blame It On) Anybod	Alphabetical
Sun Dec 28 17:02:23 2014	94	Starfucker	Mystery Cloud	Reptilians
Sun Dec 28 17:06:44 2014	94	Fol Chen	In Ruins (Radio Mix)	n/a
Sun Dec 28 17:09:44 2014	93	Kritzlers	Chroming	Scarlet Sometimes
Sun Dec 28 17:14:14 2014	91	Poolside	Kiss You Forever	Pacific Standard Time
Sun Dec 28 17:19:32 2014	94	Kraak & Smaak Feat. Sam Duckworth	Good for the City	Good for the City
Sun Dec 28 17:24:23 2014	90	Broadcast	Tower Of Our Tuning	The Noise Made by People
Sun Dec 28 17:28:42 2014	93	General Fiasco	The Age You Start Losing Friends	Waves
Sun Dec 28 17:31:26 2014	88	Presets	Down Down Down (Digitalism Rmx)	Beams
Sun Dec 28 17:38:35 2014	86	Junior Senior	Rhythm Bandits	d-d-don't don't stop the beat [Explicit]
Sun Dec 28 17:41:26 2014	84	Treasure Fingers	Cross The Dancefloor	Vibes, Volume 2
Sun Dec 28 17:46:17 2014	82	Poni Hoax	Antibodies	Images Of Sigrid
Sun Dec 28 17:50:46 2014	77	Totally Enormous Extinct Dinosaurs	Trouble (Radio Edit)	Trouble
Sun Dec 28 17:54:14 2014	73	Crystal Castles	Celestica	Crystal Castles ( II )
Sun Dec 28 17:57:54 2014	71	Anthem In	Cloudbusting	The Cloudbusting EP
Sun Dec 28 18:02:25 2014	72	Toy Soldiers	Back Window	The Toy Soldiers EP
Sun Dec 28 18:05:46 2014	69	Matt And Kim	Yeah Yeah (Flosstradamus Remi	n/a
Sun Dec 28 18:09:33 2014	68	Michoacan	Disco Sucks So Good (Dubka Remix)	Disco Sucks So Good
Sun Dec 28 18:16:31 2014	65	Clovis	Mundo	Come Tomorrow
Sun Dec 28 18:19:18 2014	69	Architecture In Helsinki	To And Fro	Fingers Crossed
Sun Dec 28 18:21:49 2014	69	Passion Pit	To Kingdom Come (Grum Remix)	Manners
Sun Dec 28 18:27:48 2014	65	Guns N' Bombs	Can I Get Get Get (Guns N Bombs Echo Parque Remix)	n/a
Sun Dec 28 18:33:35 2014	67	Cars & Trains	And All Of Us, As Well. (Remix By Boy In Static)	rusty string deluxe
Sun Dec 28 18:37:25 2014	63	Blue Scholars	Ahi	OOF!
Sun Dec 28 18:39:48 2014	60	Dizzy Balloon	Chinatown	Dizzy Balloon
Sun Dec 28 18:43:09 2014	56	Pash	Never Better (Glamour Shots Mix)	Grown Zone/Groan Zone
Sun Dec 28 18:45:35 2014	56	Art Of Walking	Max Weber	The Art Of Walking
Sun Dec 28 18:49:16 2014	56	John Berge	More Or Less	n/a
Sun Dec 28 18:52:57 2014	58	Chromeo	Tenderoni	Fancy Footwork
Sun Dec 28 18:57:15 2014	62	Dan Deacon	True Thrush	America
Sun Dec 28 19:02:11 2014	61	Afrobeta	As Long As You Like	Under The Streets
Sun Dec 28 19:05:14 2014	62	Robert DeLong	Happy	Just Movement
Sun Dec 28 19:09:23 2014	60	Data Romance	Streetlight	Data Romance
Sun Dec 28 19:13:40 2014	57	Fan Death	Soon	A Coin for the Well EP
Sun Dec 28 19:17:31 2014	54	You Say Party We Say Die	Monster (Rac Remix)	Lose All Time
Sun Dec 28 19:21:22 2014	54	Rapture	Whoo! Alright-yeah...uh Huh	Pieces Of The People We Love
Sun Dec 28 19:25:07 2014	53	Freelance Whales	Kilojoules	Weathervanes
Sun Dec 28 19:28:20 2014	52	Two Door Cinema Club	I Can Talk (Moulinex Remix)	Kitsune Maison Compilation 8
Sun Dec 28 19:33:15 2014	55	MGMT	Electric Feel (Justice Remix)	Oracular Spectacular
Sun Dec 28 19:38:38 2014	54	Phenomenal Handclap Band	Following (Special Single Version)	Following
Sun Dec 28 19:42:22 2014	55	Beach House	Zebra	Teen Dream
Sun Dec 28 19:47:14 2014	56	Chairlift	Met Before	Something
Sun Dec 28 19:49:59 2014	59	dBridge	So Lonely (Morgan Zarate Remix)	Hed Kandi: Winter Chill
Sun Dec 28 19:53:33 2014	59	Edit Murphy	Beverly Thrills	Brooklyn Nights
Sun Dec 28 19:59:30 2014	61	Coppe	Day By Day	Artificial Insemination
Sun Dec 28 20:04:00 2014	53	Restiform Bodies	Bobby Trendy Addendum (Alias Remix)	TV Loves You Back (Remix Cleans Batch 1)
Sun Dec 28 20:08:19 2014	56	Grimes	Vowels = Space And Time	Visions
Sun Dec 28 20:12:31 2014	53	Heartsrevolution	KISS	Heartsrevolution LP
Sun Dec 28 20:15:42 2014	54	Body Language	Lose My Head	Grammar
Sun Dec 28 20:19:48 2014	56	Friendly Fires	Paris	Friendly Fires
Sun Dec 28 20:23:15 2014	56	Au Revoir Simone	Sad Song	The Bird Of Music
Sun Dec 28 20:27:23 2014	53	Silver Swans	Moving On	Realize The Ghost
Sun Dec 28 20:33:06 2014	53	Rene Lopez	I Flow	E.L.S.
Sun Dec 28 20:36:09 2014	57	Com Truise	Declination (feat. Joel Ford)	Wave 1
Sun Dec 28 20:40:33 2014	55	Mynx	Kissie Show	Out of Sight Out of Mind
Sun Dec 28 20:43:38 2014	60	Birds And Batteries	After A Flood	I'll Never Sleep Again
Sun Dec 28 20:47:07 2014	61	Cut Copy	Saturdays	Bright Like Neon Love
Sun Dec 28 20:50:45 2014	57	MSTRKRFT	Breakaway (Featuring Jahmal Of The Carps)	Fist of God
Sun Dec 28 20:54:20 2014	55	Chain Gang Of 1974	Matter Of Time	Wayward Fire
Sun Dec 28 20:59:28 2014	51	Via Tania	Become Forest (Grafton Primary Radio Edit)	VT DJ Package
Sun Dec 28 21:03:23 2014	53	Faint	The Geeks We're Right	Fasciinatiion
Sun Dec 28 21:06:17 2014	52	Pompeya	Slaver	Tropical
Sun Dec 28 21:10:33 2014	51	Handsome Furs	Legal Tender	Face Control
Sun Dec 28 21:13:19 2014	53	Tensnake	Kill The Time feat Fiora	Glow
Sun Dec 28 21:17:15 2014	52	Tog	Luftslott	Feiring
Sun Dec 28 21:20:42 2014	53	Lapalux	Guuurl	Nostalchic
Sun Dec 28 21:24:18 2014	53	Miike Snow	Cult Logic	Miike Snow
Sun Dec 28 21:28:05 2014	58	Anavan	Not Sure	Cover Story
Sun Dec 28 21:30:20 2014	59	Gauntlet Hair	That's Your Call	Gauntlet Hair
Sun Dec 28 21:33:47 2014	59	School Of Seven Bells	Iamundernodisguise	Alpinisms
Sun Dec 28 21:37:15 2014	58	Sugar & Gold	Bodyaches (Single Edit)	Get Wet (Dig)
Sun Dec 28 21:41:34 2014	61	Extraperlo	Las Palmeras Del Amor	Desayuno continental
Sun Dec 28 21:46:24 2014	65	Yppah	Never Mess With Sunday	Eighty One
Sun Dec 28 21:50:51 2014	66	Computer Perfection	How I Won The War	We Wish You Well On Your Way To Hell
Sun Dec 28 21:53:30 2014	66	Clubfeet	Last Words (Rac Maury Remix)	Last Words
Sun Dec 28 21:56:39 2014	63	Telepathe	Chrome's On It	Dance Mother
Sun Dec 28 22:00:36 2014	64	Faunts	Parler De La Pluie Et Du Beau Temps (Copy Remix)	High Expectations/Low Results
Sun Dec 28 22:04:36 2014	62	Dragonette	My Work Is Done	Bodyparts
Sun Dec 28 22:07:28 2014	61	Natalie Portman's Shaved Head	Sophisticated Side Ponytail	Glistening Pleasure
Sun Dec 28 22:08:57 2014	60	Afrobeta	Playhouse (Umf Remix)	Wig Party
Sun Dec 28 22:12:34 2014	59	Lcd Soundsystem	Sound Of Silver	Sound Of Silver
Sun Dec 28 22:19:21 2014	58	Toro Y Moi	How I Know	Underneath The Pine
Sun Dec 28 22:23:33 2014	55	Panamah	Born Af Natten (Miaoux Miaoux Remix)	Sound of Copenhagen Vol. 11
Sun Dec 28 22:28:49 2014	56	Presets	Girl (You Chew My Mind Up)	Beams
Sun Dec 28 22:31:53 2014	57	Lights	Siberia	Siberia
Sun Dec 28 22:36:07 2014	58	Datarock	Give It Up (Chateau Marmont Remix)	Red
Sun Dec 28 22:40:55 2014	56	Midnight Juggernauts	Shadows	Dystopia
Sun Dec 28 22:45:06 2014	60	Fan Death	Veronica's Veil (Manderson Remix)	Fan Death Remixed
Sun Dec 28 22:51:49 2014	58	Hot Chip	Night And Day	In Our Heads
Sun Dec 28 22:56:17 2014	61	Royksopp	Miss It So Much	Junior
Sun Dec 28 23:01:17 2014	66	TYTHE	Careless Woman	& Also With You
Sun Dec 28 23:06:22 2014	64	Darwin Deez	Bed Space	Darwin Deez
Sun Dec 28 23:09:48 2014	62	AlunaGeorge	Kaleidoscope Love	Body Music
Sun Dec 28 23:13:24 2014	69	Metronomy	Corinne	The English Riviera
Sun Dec 28 23:16:36 2014	70	Pretty Lights	Future Blind	Making Up A Changing Mind
Sun Dec 28 23:21:59 2014	68	Starfucker	Girls Just Want To Have Fun	Jupiter
Sun Dec 28 23:25:08 2014	68	Chromeo	Fancy Footwork (Gt Remix)	Fancy Footwork
Sun Dec 28 23:28:34 2014	69	Css	Hits Me Like A Rock	La Liberacion
Sun Dec 28 23:32:01 2014	68	Wallpaper	Evrytm We Do It	n/a
Sun Dec 28 23:34:39 2014	64	Handsome Furs	Handsome Furs Hate This City	Plague Park
Sun Dec 28 23:39:29 2014	63	Faint	Your Retro Career Melted	Danse Macabre
Sun Dec 28 23:43:21 2014	64	Imperial Teen	Runaway	Feel The Sound
Sun Dec 28 23:46:50 2014	66	Lettie	Never Want To Be Alone	Good Fortune, Bad Weather
Sun Dec 28 23:50:19 2014	68	Bird & The Bee	She's Gone	Interpreting the Masters Volume 1: A Tribute to Daryl Hall and John Oates
Sun Dec 28 23:53:07 2014	67	Hess Is More	Burn (Chico Mann Remix)	Hess Is More - Creation Keeps the Devil Away - The Remixes
Sun Dec 28 23:57:35 2014	65	CANT	Believe	Dreams Come True
Mon Dec 29 00:01:38 2014	65	Kimbra	Warrior	Vows
Mon Dec 29 00:05:54 2014	72	Bibio	Take Off Your Shirt	Mind Bokeh
Mon Dec 29 00:10:07 2014	79	Chairlift	Sidewalk Safari	Something
Mon Dec 29 00:13:48 2014	78	All Good Funk Alliance	Ain't True	Jacks of All Trades
Mon Dec 29 00:18:22 2014	81	Rainbow Arabia	Holiday In Congo	Kabukimono
Mon Dec 29 00:22:13 2014	85	Tog	5 ar fra na	Feiring
Mon Dec 29 00:27:23 2014	84	Malbec	Unus Vita	The Answering Machine
Mon Dec 29 00:31:37 2014	87	Au Revoir Simone	Fallen Snow (Teenagers Remix)	Au Revoir Simone
Mon Dec 29 00:35:55 2014	88	(!!! Chk Chik Chick)	Wannagain Wannagain	Strange Weather, Isn't It?
Mon Dec 29 00:39:45 2014	90	Blonde Redhead	Silently	23
Mon Dec 29 00:43:35 2014	91	Lifelike	Adventure	Discoworkout.com
Mon Dec 29 00:48:59 2014	91	Does It Offend You, Yeah	Battle Royale	You Have No Idea What You're Getting Yourself Into
Mon Dec 29 00:52:30 2014	90	Delorean	Seasun	Ayrton Senna EP
Mon Dec 29 00:56:49 2014	93	Blackbird Blackbird	Rare Candy	Tangerine Sky
Mon Dec 29 01:00:10 2014	93	The Chain Gang of 1974	You	Daydream Forever
Mon Dec 29 01:02:52 2014	94	Amp Live	Gary Is A Robot (Al Vellla Robotize Me Remix)	Sounds Of Om 2011
Mon Dec 29 01:07:42 2014	96	Body Language	Just Because	Grammar
Mon Dec 29 01:11:15 2014	99	Casiokids	Kaskaden	Aabenbaringen Over Aaskammen
Mon Dec 29 01:15:25 2014	101	U.S.E	River Of Love	L O V E W O R L D RFI Ref v.1 Master
Mon Dec 29 01:19:29 2014	102	Trust	Rescue, Mister	Joyland
Mon Dec 29 01:23:59 2014	101	Plushgun	Love In Binary	Me.Me.
Mon Dec 29 01:26:51 2014	102	Poni Hoax	The Bird Is On Fire	Images Of Sigrid
Mon Dec 29 01:31:21 2014	99	Junior Senior	We R The Handclaps	Hey Hey My My Yo Yo
Mon Dec 29 01:34:12 2014	98	Broadcast	Pendulum	Haha Sound
Mon Dec 29 01:38:43 2014	98	Kinky	Marcha Atras (Viaje A La Semilla)	Barracuda
Mon Dec 29 01:42:21 2014	98	Naked & Famous	Young Blood	Passive Me, Aggressive You
Mon Dec 29 01:46:14 2014	96	Lazerbeak	Had Enough	Lava Bangers
Mon Dec 29 01:48:11 2014	104	Calvin Harris	The Girls	I Created Disco
Mon Dec 29 01:54:05 2014	98	Washed Out	Don't Give Up	Paracosm
Mon Dec 29 01:57:21 2014	102	Pompeya	Nnuyhaa	Tropical
Mon Dec 29 02:00:24 2014	100	CSS	You Could Have It All	La Liberacion
Mon Dec 29 02:04:02 2014	107	Lcd Soundsystem	Drunk Girls	This Is Happening
Mon Dec 29 02:07:41 2014	108	Royksopp	It's What I Want	Junior
Mon Dec 29 02:10:27 2014	113	Chromeo	Grow Up	Business Casual (Deluxe Edition)
Mon Dec 29 02:13:51 2014	112	We Are Standard	Bye Bye Bye	We Are Standard
Mon Dec 29 02:17:24 2014	112	Mstrkrft	So Deep (Feat. Jahmal Of The Carps)	Fist of God
Mon Dec 29 02:20:47 2014	113	Yacht	Make It Hot (Over Remix)	n/a
Mon Dec 29 02:24:13 2014	103	Ghostland Observatory	Midnight Voyage	Ghostland
Mon Dec 29 02:28:30 2014	107	Ratatat	Imperials	LP3
Mon Dec 29 02:31:27 2014	107	Datarock	Ganguro Girl	Datarock Datarock
Mon Dec 29 02:34:34 2014	107	Michoacan	In The Dark Of The Night	DFA2235
Mon Dec 29 02:43:20 2014	107	Slugabed	Unicorn Suplex	Time Team
Mon Dec 29 02:46:25 2014	108	Fujiya & Miyagi	Uh	Lightbulbs
Mon Dec 29 02:49:09 2014	105	Hot Chip	Jelly Babies	Dark and Stormy
Mon Dec 29 02:54:22 2014	109	Classixx	A Stranger Love (feat. Sarah Chernoff)	Hanging Gardens
Mon Dec 29 02:58:15 2014	111	Tic Tic Boom	The Floodgate	Reasons & Rhymes
Mon Dec 29 03:01:17 2014	112	Fever Ray	Seven (The Twelves Remix)	Seven [Single]
Mon Dec 29 03:05:57 2014	118	Metronomy	The Bay (Erol Alkan Reedit)	The Bay - Single (from The English Riveria)
Mon Dec 29 03:15:06 2014	126	Tog	Maridalen	Feiring
Mon Dec 29 03:20:34 2014	123	Digitalism	Pogo (Shinichi Osawa Dub)	Kitsune - Boombox
Mon Dec 29 03:26:35 2014	118	Peter Bjorn & John	Last Night	Living Thing
Mon Dec 29 03:30:31 2014	115	Big History	Wolf Blood	All At Once
Mon Dec 29 03:35:07 2014	117	Fan Death	Cannibal	A Coin for the Well EP
Mon Dec 29 03:40:19 2014	120	Javelin	Airfield	Hi Beams
Mon Dec 29 03:44:36 2014	124	Holy Ghost!	I Will Come Back (Classixx Aca	Static on the Wire Ep
Mon Dec 29 03:50:46 2014	128	Flamingo Star	Sooner Or Later	Nothing Sweeta
Mon Dec 29 03:54:41 2014	124	Family Of The Year	Treehouse	Songbook
Mon Dec 29 03:58:12 2014	128	Stars	Backlines	The North
Mon Dec 29 04:00:22 2014	131	Pajama Club	These Are Conditions	Pajama Club - Radio Promo
Mon Dec 29 04:03:14 2014	131	Ember FX	What Aren't We Going To Do	Lights & Action
Mon Dec 29 04:07:48 2014	132	Kooks	Runaway	Junk Of The Heart
Mon Dec 29 04:10:39 2014	132	Yacht	Paradise Engineering	Shangri-La
Mon Dec 29 04:14:08 2014	133	Chromeo	I Can't Tell You Why	DJ Kicks The Exclusives
Mon Dec 29 04:17:51 2014	131	Body Language	Infinite Sunshine	Infinite Sunshine
Mon Dec 29 04:21:59 2014	135	Santogold	I'm A Lady	Santogold
Mon Dec 29 04:25:32 2014	137	Tog	Nar me vakne opp imara	Feiring
Mon Dec 29 04:29:38 2014	136	Justice	Phantom Pt. II [Soulwax Remix]	Cross [Vinyl]
Mon Dec 29 04:36:45 2014	137	Calvin Harris	Merrymaking At My Place (Deadmau 5 Remix)	I Created Disco
Mon Dec 29 04:42:03 2014	131	New Young Pony Club	We Want To	Optimist
Mon Dec 29 04:46:37 2014	133	Desire	Dans Mes Reves	II
Mon Dec 29 04:51:56 2014	132	Bang Bang Eche	4 To The Floor	Bang! Bang! Eche! EP
Mon Dec 29 04:55:21 2014	137	All Good Funk Alliance	I Don't Care If It's Your Birthday	Jacks of All Trades
Mon Dec 29 04:59:52 2014	135	Bird & The Bee	La La La	The Bird & The Bee
Mon Dec 29 05:03:00 2014	142	Caribou	Jamelia (Gold Panda Remix)	ANDORRA [Vinyl]
Mon Dec 29 05:07:06 2014	144	Space March	Your Sex Appeal Is All That Matters	Monumental
Mon Dec 29 05:10:31 2014	144	Au Revoir Simone	Only You Can Make You Happy	Still Night, Still Light
Mon Dec 29 05:15:23 2014	137	Frankie Rose	Know Me	Interstellar
Mon Dec 29 05:18:11 2014	136	Juan Mac Lean	One Day	Future Willl Come
Mon Dec 29 05:22:32 2014	139	Pretty Lights	My Only Hope	A Color Map of the Sun
Mon Dec 29 05:27:07 2014	135	Russian Futurists	Tripping Horses	The Weight's On The Wheels
Mon Dec 29 05:30:07 2014	139	Css	Too Hot	Planta
Mon Dec 29 05:33:50 2014	135	Van She	Kelly (Breakbot Remix)	V
Mon Dec 29 05:37:08 2014	132	Kindness	That's Alright	World, You Need A Change Of Mind
Mon Dec 29 05:41:49 2014	134	Dntel	Roll On (Ft. Jenny Lewis)	Dumb Luck
Mon Dec 29 05:45:34 2014	136	Alaska In Winter	Speed Boat To Heaven	holiday
Mon Dec 29 05:50:31 2014	134	Flaming Lips	Ego Tripping At The Gates Of Hell	Yoshimi Battles The Pink Robots
Mon Dec 29 05:54:32 2014	138	Butterfly Bones	Honeycake	Pretty Feelings
Mon Dec 29 05:57:51 2014	140	Extraperlo	Cavalcade	Desayuno continental
Mon Dec 29 06:02:07 2014	133	N.A.S.A.	Gifted (Treasure Fingers Epicwave Remix)	The Spirit Of Apollo [remixes]
Mon Dec 29 06:07:46 2014	137	Death Cab For Cutie	Codes And Keys (Yeasayer Remix)	Keys And Codes Remix EP
Mon Dec 29 06:12:59 2014	137	Rubin Steiner	Can You	Weird Hits, Two Covers & A Love Song
Mon Dec 29 06:16:52 2014	133	Notwist	Where In This World	The Devil, You + Me
Mon Dec 29 06:21:32 2014	139	Rainbow Arabia	Let Them Dance	The Basta
Mon Dec 29 06:25:11 2014	133	Midnight Juggernauts	Nine Lives	Dystopia
Mon Dec 29 06:29:43 2014	133	Dirty Diamonds	The Showdown	Meet The Dirty Diamonds
Mon Dec 29 06:33:25 2014	129	Ry, Frank Wiedemann	Howling	Howling EP
Mon Dec 29 06:40:07 2014	127	Glasser	Mirrorage	Ring
Mon Dec 29 06:43:35 2014	127	Big History	Wardrum	All At Once
Mon Dec 29 06:48:19 2014	132	Lights	Everybody Break A Glass	Siberia
Mon Dec 29 06:52:07 2014	130	Le Tigre	Deceptacon (DFA Remix)	Remixes
Mon Dec 29 06:58:19 2014	139	Headlights	Owl Eyes (The Buddy System Remix)	Remixes
Mon Dec 29 07:00:55 2014	135	Classixx	I'll Get You (Feat. Jeppe)	Hanging Gardens
Mon Dec 29 07:04:47 2014	133	Yuksek	So Down (Ft Chromeo)	Away From The Sea
Mon Dec 29 07:08:33 2014	133	Faint	Psycho	Fasciinatiion
Mon Dec 29 07:11:18 2014	133	We Have Band	West End Girls	You Came Out (Single)
Mon Dec 29 07:15:46 2014	136	Fritz Helder And The Phantoms	Lagerfeld Lady	Greatest Hits
Mon Dec 29 07:19:38 2014	138	M83	Graveyard Girl	Saturdays = Youth
Mon Dec 29 07:24:22 2014	139	Natalie Portman's Shaved Head	L.a. Noir	Glistening Pleasure
Mon Dec 29 07:27:51 2014	133	Washed Out	All I Know	Paracosm
Mon Dec 29 07:33:17 2014	137	Junior Senior	Ur A Girl (Album Version)	The Wedding Collection
Mon Dec 29 07:36:21 2014	138	Casiokids	Det Haster	Aabenbaringen Over Aaskammen
Mon Dec 29 07:40:28 2014	138	Lusine	Lucky	The Waiting Room
Mon Dec 29 07:44:59 2014	147	Tame Impala	Elephant	Lonerism
Mon Dec 29 07:48:27 2014	145	AlunaGeorge	You Know You Like It	Body Music
Mon Dec 29 07:51:46 2014	145	Chromeo	100% (Treasure Fingers BLive Pemberton Remix)	Fancy Footwork
Mon Dec 29 07:57:17 2014	150	LCD Soundsystem	One Touch	This Is Happening
Mon Dec 29 08:04:55 2014	143	Fujiya & Miyagi	Pussyfooting	Lightbulbs
Mon Dec 29 08:08:49 2014	146	Phauna	Always Here	Digital Bliss Vol 2
Mon Dec 29 08:12:31 2014	144	Naked And Famous	Serenade	Phase Five NZ Music
Mon Dec 29 08:15:11 2014	144	Neon Indian	Suns Irrupt	Era Extrana
Mon Dec 29 08:20:29 2014	146	Toro Y Moi	Cold Sheets	Causers of This
Mon Dec 29 08:23:17 2014	146	Chromatics	Mask	Night Drive
Mon Dec 29 08:28:45 2014	154	William Blakes	The Magician	Wayne Coyne
Mon Dec 29 08:32:40 2014	156	Viper Creek Club	Doubt	Letters
Mon Dec 29 08:36:49 2014	156	Kills	Cheap And Cheerful (Morsy Mix)	Don't Hate the 808
Mon Dec 29 08:39:59 2014	158	Architecture In Helsinki	Yr Go To	Moment Bends
Mon Dec 29 08:44:07 2014	159	Young & Sick	Glass	Glass
Mon Dec 29 08:47:16 2014	162	Deadmau 5	1981 (Jerome Robins Nu-Disko Mix)	At Play
Mon Dec 29 08:53:40 2014	157	Daft Punk	Burnin'	Homework
Mon Dec 29 09:00:23 2014	149	Starfucker	Millions	Reptilians
Mon Dec 29 09:02:49 2014	149	Yeah Yeah Yeahs	Heads Will Roll	It's Blitz!
Mon Dec 29 09:06:31 2014	155	Miami Horror	Make You Mine	TRASHMENAGERIE.com
Mon Dec 29 09:10:37 2014	156	Grand Lake	She's A Hater (James & Evander Remix)	Nevermint
Mon Dec 29 09:14:09 2014	153	Sea And Cake	Weekend	Car Alarm
Mon Dec 29 09:16:44 2014	159	Grovesnor	Drive Your Car	Drive Your Car (Single)
Mon Dec 29 09:20:51 2014	157	Slow Magic	Corvette Cassette	Triangle
Mon Dec 29 09:24:29 2014	161	Ladytron	Ghosts	Velocifero
Mon Dec 29 09:29:03 2014	167	Sugar & Gold	Stay Soft	Get Wet!
Mon Dec 29 09:32:21 2014	169	Fur Trade	Don't Get Heavy	Don't Get Heavy
Mon Dec 29 09:35:35 2014	172	Teen Daze	Ice On The Windowsill	Glacier
Mon Dec 29 09:39:48 2014	172	Malbec	Story Of A Broken Heart	The Answering Machine
Mon Dec 29 09:42:24 2014	173	Kisses	Bermuda	The Heart Of The Nightlife
Mon Dec 29 09:46:30 2014	179	Chairlift	Bruises	Does You Inspire You
Mon Dec 29 09:50:30 2014	186	Space March	Eye For An Eye (Featuring Electra-City)	Monumental
Mon Dec 29 09:54:20 2014	178	Fm Belfast	I Can Feel Love	How To Make Friends
Mon Dec 29 09:57:46 2014	182	MGMT	Of Moons, Birds & Monsters	Oracular Spectacular
Mon Dec 29 10:02:24 2014	176	Magic Man	Darling	Real Life Color
Mon Dec 29 10:07:17 2014	178	CSS	Let's Reggae All Night (Morsy Mix)	MORSY : DONT HATE THE 808
Mon Dec 29 10:11:18 2014	180	Vampire Weekend	Diplomat's Son	Contra
Mon Dec 29 10:17:06 2014	182	Am & Shawn Lee	Automatic	La Musique Numerique
Mon Dec 29 10:20:23 2014	181	Knife	Silent Shout	Silent Shout
Mon Dec 29 10:25:07 2014	177	Chvrches	Gun	The Bones Of What You Believe
Mon Dec 29 10:28:42 2014	175	Errors	Jolomo	Come Down With Me
Mon Dec 29 10:32:09 2014	179	Yacht	Love In The Dark	Shangri-La
Mon Dec 29 10:36:33 2014	177	MSTRKRFT	Bounce (Featuring N.O.R.E. & Isis)	Fist of God
Mon Dec 29 10:39:25 2014	171	Frail	Addicted	The Firefly EP
Mon Dec 29 10:42:43 2014	173	New Young Pony Club	Ice Cream (Van She Remix)	New Young Pony Club
Mon Dec 29 10:48:49 2014	181	Fol Chen	Cable Tv	Part I: John Shade, Your Fortune's Made
Mon Dec 29 10:51:47 2014	176	Maps	Valium In The Sunshine	Turning The Mind
Mon Dec 29 10:55:56 2014	173	Eleventhfloorrecords	Jassafraine	Eleventhfloorrecords
Mon Dec 29 11:01:23 2014	174	Avec Sans	Perth (Bon Iver Cover)	n/a
Mon Dec 29 11:05:09 2014	166	Sykur	Rocketship	Record Records Presents
Mon Dec 29 11:08:41 2014	174	Schiller	I Will Follow You	Breathless
Mon Dec 29 11:13:04 2014	180	Phenomenal Handclap Band	15 To 20 (Radio Version)	15 to 20 / You'll Disappear Remixes
Mon Dec 29 11:16:09 2014	183	Wombats	1996	This Modern Glitch
Mon Dec 29 11:20:21 2014	180	Ledge	Make Me Older	This is Ledge
Mon Dec 29 11:23:51 2014	177	Chromeo	100% [Trackademicks' B-Live Pemberton Mix]	BACARDI B-LIVE Free Downloads With Fools Gold
